id,slug,title,country,ancestry,lat,lon,source,confidence,wikidata_id,notes,llm_lat,llm_lon,llm_confidence,llm_notes,llm_excluded
424,views-of-ephraim,Views of Ephraim,Israel,Hill Country of Ephraim / Central / Israel / Browse by Countries,,,,none,,no match,,,excluded,Description indicates a panoramic collection of landscape views across the Hill Country of Ephraim region rather than a single specific site.,not_a_single_point
425,paphos-house-of-theseus,Paphos House of Theseus,Cyprus,Cyprus / Browse by Countries,34.75566667,32.40416667,wikidata,medium,Q12065255,matched 'Paphos Archaeological Park' (archaeological park in Cyprus) — place class; country match,34.755667,32.404167,high,The House of Theseus is a well-documented Roman archaeological site in Paphos Archaeological Park; the existing candidate coordinates align with this known location.,
428,temple,Temple,Israel,Timna / Rift Valley South / South / Israel / Browse by Countries,,,,none,,no match,29.596400,34.951900,high,"Timna is a well-documented archaeological site in the Negev with a famous temple at its base discovered by Rothenberg, used sequentially by Egyptians (Hathor worship) and Midianites, matching the desc",
429,patara-lighthouse-and-granary,Patara Lighthouse and Granary,Turkey,Lycia/Caria/Turquoise/Mediterranean Coast / Western Turkey / Turkey / Browse by Countries,36.260278,29.314167,wikidata,high,Q233121,matched 'Patara' (Lycian settlement on the Mediterranean coast of Turkey) — archaeological/historic class; country match,,,,,
430,gamala,Gamala,Israel,Golan (4 folders) / North / Israel / Browse by Countries,32.8899257,35.684851,nominatim,low,,"matched 'מעלה גמלא, מועצה אזורית גולן, נפת רמת הגולן, מחוז הצפון, 1294900, ישראל'",32.889926,35.684851,high,"The description provides precise geographic anchors (3.7 mi east of northern Sea of Galilee, 750 ft above wadis, 1,082 ft absolute height) that match Gamala/Gamla at Khirbet es Salam in the Golan Heig",
431,gibeon,Gibeon,Israel,Hill Country of Benjamin / Central / Israel / Browse by Countries,31.8475,35.18638888888889,wikidata,high,Q889398,matched 'Gibeon' (ancient city north of Jerusalem mentioned in the Bible) — archaeological/historic class; country match,,,,,
434,kh-qeiyafa,Kh. Qeiyafa,Israel,Shephelah / Central / Israel / Browse by Countries,32.05570278,35.28953611,wikidata,high,Q985542,matched 'Shiloh' (Biblical city) — archaeological/historic class; country match,,,,,
435,valley-of-elah,Valley of Elah,Israel,Shephelah / Central / Israel / Browse by Countries,31.6806252,34.9891247,wikidata,low,Q862725,matched 'Valley of Elah' (valley in Israel) — country match,31.853300,34.985000,high,"Description provides multiple specific geographic anchors: 18 miles WSW of Jerusalem, in the Shephelah, with Gath 5 miles west, Azekah to the west, Socoh to the south, and Kh. Qeiyafa to the north; th",
436,views-of-sharon-plain,Views of Sharon Plain,Israel,Sharon Plain (12 folders) / Central / Israel / Browse by Countries,,,,none,,no match,,,excluded,"Description explicitly refers to general views of the entire Sharon Plain region, a geographic area bounded by the Yarkon River and Nahal Tanninim spanning approximately 48km north-south, not a single",not_a_single_point
437,sussitahippos,Sussita/Hippos,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.77888889,35.65944444,wikidata,high,Q1620075,matched 'Hippos' (human settlement) — archaeological/historic class; country match,,,,,
439,sycharjacobs-well,Sychar/Jacob's Well,Israel,Hill Country of Manasseh/Samaria (5 folders) / Central / Israel / Browse by Countries,,,,none,,no match,32.213300,35.254700,high,"Jacob's Well is located in Askar (biblical Sychar) east-northeast of Nablus, a well-documented archaeological and religious site associated with John 4 and the Samaritan Woman.",
440,mount-gerizim,Mount Gerizim,Israel,Hill Country of Manasseh/Samaria (5 folders) / Central / Israel / Browse by Countries,,,,none,,no match,32.209500,35.274700,high,"Mount Gerizim is a well-known sacred mountain located directly south of Nablus (ancient Shechem), with clear archaeological and historical identification.",
441,caesarea-east-hippodrome,Caesarea East Hippodrome,Israel,Sharon Plain (12 folders) / Central / Israel / Browse by Countries,32.5,34.9,wikidata,medium,Q1615560,matched 'Caesarea' (modern day town in Israel) — place class; country match,32.504150,34.897740,medium,"The description specifies the hippodrome is inland east of the Mediterranean shore in Caesarea; the existing candidate (32.5, 34.9) is consistent with Caesarea's location, though the precise coordinat",
444,spring-of-harod,Spring of Harod,Israel,Harod Valley / North / Israel / Browse by Countries,,,,none,,no match,32.310600,35.420800,high,"The description explicitly identifies En Harod with Ain Jalud and provides a PalGrid reference (184217), which corresponds to the well-documented spring location in the Harod Valley where Gideon's bib",
445,arbel-cliffs,Arbel Cliffs,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.8120793,35.4839284,nominatim,low,,"matched 'ארבל, מועצה אזורית גליל תחתון, נפת כנרת, מחוז הצפון, ישראל'",32.812079,35.483928,high,"The description clearly locates Arbel Cliffs on the southern side of the Plain of Ginnosar overlooking the Sea of Galilee, with specific historical details (Maccabean and Herod periods, caves) that ma",
446,arbel-synagogue,Arbel Synagogue,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.812222,35.4825,wikidata,low,Q12404196,matched 'Arbel synagogue' () — country match,32.811700,35.470800,medium,"The description places Arbel village 2 km west-southwest of Arbel Cliffs; using the cliffs as a reference point (~32.815, 35.485) and applying the offset yields a location consistent with known Arbel ",
448,kedesh,Kedesh,Israel,Upper Galilee / North / Israel / Browse by Countries,33.111638,35.529517,wikidata,high,Q2585161,matched 'Kedesh' (archeological site in Israel) — archaeological/historic class; country match,,,,,
449,omrit,Omrit,Israel,Huleh Valley / North / Israel / Browse by Countries,33.21833333,35.66305556,wikidata,high,Q4677363,matched 'Omrit' (Archaeological site of an ancient Roman temple in northern Israel) — archaeological/historic class; country match,,,,,
450,eflatunpinar,Eflatunpinar,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.8257,31.6747,wikidata,high,Q844601,matched 'Eflatunpınar' (ancient Hittite monument) — archaeological/historic class; country match,,,,,
452,dominus-flevit-15-images,Dominus Flevit 15 images,Israel,Mount of Olives (5 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7779853,35.2419118,nominatim,low,,"matched 'Dominus Flevit Church, יד אבשלום, ראס אל-עמוד, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9114101, ישראל'",31.777985,35.241912,high,"Dominus Flevit Church is a well-known, singular Roman Catholic church on the Mount of Olives with distinctive teardrop roof design by Barluzzi (1950s); the existing nominatim candidate matches the des",
453,general-images-3-images,General Images 3 Images,Israel,Mount of Olives (5 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.8459955,35.810846,nominatim,low,,"matched 'Ramat Magshimim Garage, 98, מועצה אזורית גולן, נפת רמת הגולן, מחוז הצפון, 1292000, ישראל'",,,excluded,"Mount of Olives is a ridge with multiple sites; description explicitly says folder contains variety of sites on the mount, making it a collection rather than single point.",not_a_single_point
454,church-of-mary-magdalene-11-images,Church of Mary Magdalene 11 images,Israel,Mount of Olives (5 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.7456141,35.3381848,nominatim,low,,"matched 'كنيسه, 754, כפר כנא, נפת יזרעאל, מחוז הצפון, 1789089, ישראל'",31.775900,35.242600,high,"The Church of Mary Magdalene is a famous Russian Orthodox Church on the western slope of the Mount of Olives in Jerusalem, built in 1888 by Tsar Alexander III, with distinctive white onion domes—the d",
456,ein-avdat,Ein Avdat,Israel,Negev Highlands / South / Israel / Browse by Countries,30.82638889,34.76638889,wikidata,low,Q1339871,matched 'Ein Avdat' (geographical object) — country match,30.826390,34.766390,high,"The description precisely matches Ein Avdat's known location in the Negev Highlands ~45km south of Beersheba at the western end of Nahal Zin, and the existing candidate coordinates align with this doc",
457,tyropoeon-central-valley-street,Tyropoeon (Central Valley) Street,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.776947222222,35.234238888889,wikidata,low,Q2914844,matched 'Tyropoeon Valley' (former valley in Jerusalem) — country match,31.776900,35.234200,medium,The Tyropoeon Street ran between the Temple Mount and Pool of Siloam in Jerusalem's Central Valley; the description specifies excavations northwest of the Pool of Siloam near the southwestern Temple M,
459,knidos-harbors-6-images,Knidos Harbors 6 Images,Turkey,Knidos (Cnidus; 3 Folders-29 Images) / Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,36.685833,27.375,wikidata,high,Q690575,matched 'Knidos' (ancient city of Caria in modern-day Turkey) — archaeological/historic class; country match,,,,,
460,round-temple-12-images,Round Temple 12 Images,Turkey,Knidos (Cnidus; 3 Folders-29 Images) / Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,41.0672204,28.9455607,nominatim,low,,"matched 'Devr-i Âlem–Round Voyage, İstanbul Bilgi Üniversitesi İç Yolları, Emniyettepe Mahallesi, Eyüpsultan, İstanbul, Marmara B'",36.684400,27.372200,high,"The Round Temple is a well-documented archaeological site at Knidos in southwestern Turkey, located on the western terrace with distinctive circular architecture from the Roman period (2nd century AD)",
461,knidos-site-11-images,Knidos Site 11 Images,Turkey,Knidos (Cnidus; 3 Folders-29 Images) / Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,36.685833,27.375,wikidata,high,Q690575,matched 'Knidos' (ancient city of Caria in modern-day Turkey) — archaeological/historic class; country match,,,,,
462,beth-shemesh,Beth Shemesh,Israel,Shephelah / Central / Israel / Browse by Countries,31.751388888889,34.988611111111,wikidata,medium,Q152449,matched 'Beit Shemesh' (city in Israel) — place class; country match,31.745600,34.984400,high,"Tell er-Rumeileh, explicitly identified in the description as Beth Shemesh's archaeological site, is located ~20 km west of Jerusalem near the Sorek Stream in the Shephelah, matching the geographical ",
463,lachish,Lachish,Israel,Shephelah / Central / Israel / Browse by Countries,31.56527778,34.84916667,wikidata,high,Q848509,matched 'Lachish' (human settlement) — archaeological/historic class; country match,,,,,
465,views-of-negev-highlands,Views of Negev Highlands,Israel,Negev Highlands / South / Israel / Browse by Countries,,,,none,,no match,,,excluded,This is a panoramic/overview entry describing a region rather than a single archaeological or historic site.,not_a_single_point
466,views,Views,Israel,Shephelah / Central / Israel / Browse by Countries,,,,none,,no match,,,excluded,"The description refers to the Shephelah as a broad geographical region (27 miles long, 10 miles wide) stretching from Gezer to north of Beersheba, not a single point location.",not_a_single_point
467,jotapata,Jotapata,Israel,Lower Galilee / North / Israel / Browse by Countries,32.83194444,35.27813889,wikidata,high,Q1517688,matched 'Jotapata' (archaeological site in Israel) — archaeological/historic class; country match,,,,,
468,sepphoris-synagogue-mosaics,Sepphoris Synagogue Mosaics,Israel,Lower Galilee / North / Israel / Browse by Countries,32.753055555556,35.279166666667,wikidata,high,Q1132798,matched 'Sepphoris' (ancient city in Israel) — archaeological/historic class; country match,,,,,
469,views-469,Views,Israel,Biblical Negev / South / Israel / Browse by Countries,,,,none,,no match,,,excluded,"The description defines the biblical Negev as a broad regional area (roughly 10 miles north and south of Beersheba, extending east-west across the region), not a single point location.",not_a_single_point
470,cave-of-gethsemane-5-images,Cave of Gethsemane (5 images),Israel,Mount of Olives (5 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.706489,34.9454891,nominatim,low,,"matched 'Cave, השחף, עתלית, מועצה אזורית חוף הכרמל, נפת חדרה, מחוז חיפה, ישראל'",31.897400,35.238200,high,"The description explicitly locates the Cave of Gethsemane north of the Church of All Nations on the Mount of Olives in Jerusalem, a well-documented Byzantine Christian site controlled by Franciscans.",
471,mosque-of-the-ascension-7-images,Mosque of the Ascension 7 images,Israel,Mount of Olives (5 folders) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.620898,35.345384,nominatim,low,,"matched 'مسجد, شارع كونتيكت, مجلس إقليمي بستان المرج, נפת יזרעאל, מחוז הצפון, 1834328, ישראל'",31.777700,35.244700,high,"The description clearly locates the Mosque of the Ascension on the Mount of Olives, north of the Pater Noster Church, with distinctive architectural features (octagonal Crusader structure over Byzanti",
472,saint-marks-syrian-orthodox-church,Saint Mark's Syrian Orthodox Church,Israel,5 Churches of Jerusalem (folder) / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,,,,none,,no match,31.776400,35.231700,high,"The description provides a precise location: northeast corner of the Armenian Quarter of the Old City of Jerusalem on Ararat Street, a well-documented and specific address.",
473,palace-of-caiaphas-st-peter-in-gallicantu,Palace of Caiaphas? St. Peter in Gallicantu,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.3262876,34.8493346,nominatim,low,,"matched 'Palace, גד מכנס, רמת אפרים, נתניה, נפת השרון, מחוז המרכז, 4231204, ישראל'",31.766300,35.234100,high,"Church of Saint Peter in Gallicantu is a well-known, singular site on the eastern slope of Mount Zion south of Jerusalem's Old City wall; completed in 1931 and clearly identified in the description.",
474,abel-beth-maacah,Abel Beth Maacah,Israel,Huleh Valley / North / Israel / Browse by Countries,33.2585425,35.5803202,nominatim,low,,"matched 'אבל בית מעכה, דרך הביטחון, מטולה, נפת צפת, מחוז הצפון, 1029200, ישראל'",33.258500,35.580300,high,"The description identifies Abel Beth Maacah with Abil el Qamh/T. Avel Bet Maakha (grid reference 204296), confirming the existing nominatim candidate location in the far north Huleh Valley west of Dan",
475,samariasebaste,Samaria/Sebaste,Israel,Hill Country of Manasseh/Samaria (5 folders) / Central / Israel / Browse by Countries,32.1027591,34.9891057,nominatim,low,,"matched 'חוצה שומרון, פרס נובל, ראש העין, נפת פתח תקווה, מחוז המרכז, 4809284, ישראל'",32.187300,34.945500,high,Description explicitly states Samaria/Sebaste is located about 7 miles west-northwest of Nablus; this famous capital of the Northern Kingdom corresponds to the archaeological site of Sebastia in the W,
476,hierapolis-tomb-church-and-martyrium-of-philip,Hierapolis Tomb Church and Martyrium of Philip,Turkey,Central & Southern Aegean / Western Turkey / Turkey / Browse by Countries,37.925,29.125833333333,wikidata,high,Q7428276,matched 'Hierapolis' (ancient city of Phrygia in modern-day Turkey) — archaeological/historic class; country match,,,,,
477,shechem,Shechem,Israel,Hill Country of Manasseh/Samaria (5 folders) / Central / Israel / Browse by Countries,32.21361111,35.28194444,wikidata,high,Q7951237,matched 'Shechem' (ancient Canaanite and Israelite city in central Samaria in the West Bank) — archaeological/historic class; country match,,,,,
478,umm-el-qanatir,Umm el-Qanatir,Israel,Golan (4 folders) / North / Israel / Browse by Countries,29.5569348,34.9497949,nominatim,low,,"matched 'אילת, נפת באר שבע, מחוז הדרום, ישראל'",32.876700,35.758300,high,"Umm el-Qanatir is a well-documented archaeological site on the Golan Heights, 8.5 km east of the Sea of Galilee; the Old Grid Reference 219250 and geographic description confirm a location in the nort",
479,deir-aziz,Deir Aziz,Israel,Golan (4 folders) / North / Israel / Browse by Countries,32.865,35.712638888889,wikidata,high,Q14498495,matched 'Deir Aziz' (archaeological site in Israel) — archaeological/historic class; country match,,,,,
480,cedars-of-lebanon,Cedars of Lebanon,Lebanon,Lebanon / Browse by Countries,34.2432237,36.0485692,nominatim,low,,"matched 'غابة أرز الرّب, الأرز, بشري, قضاء بشرّي, محافظة الشمال, لبنان'",34.243200,36.048600,high,"Description explicitly places the cedar grove near Bchare village at 6,500 ft elevation in Mount Lebanon, ~35 km inland from Mediterranean and ~65 km northeast of Beirut; coordinates match the nominat",
481,khirbet-umm-elamud-synagogue,Khirbet Umm el–Amud Synagogue,Israel,Lower Galilee / North / Israel / Browse by Countries,32.717958,35.571864,wikidata,high,Q2063503,matched 'Khirbet Kerak' (archaeological site in Israel) — archaeological/historic class; country match,,,,,
482,views-to-acropolis,Views to Acropolis,Greece,Acropolis (7 folders) / Athens (11 folders) / Greece South / Greece / Browse by Countries,37.8646396,23.8359976,nominatim,low,,"matched 'Vari Views Villa, Κίτσι, Δήμος Κρωπίας, Περιφερειακή Ενότητα Ανατολικής Αττικής, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκ'",,,excluded,Description indicates a series of views/photos of the Acropolis rather than a single specific location; the photographer's vantage point(s) are unspecified.,not_a_single_point
483,temple-of-zeus,Temple of Zeus,Greece,Athens (11 folders) / Greece South / Greece / Browse by Countries,37.63786111,21.63,wikidata,high,Q197019,"matched 'Temple of Zeus in Olympia' (ancient Greek temple in Olympia, Greece, dedicated to the Greek god Zeus, built in the second quarter of the 5th century BC in the Doric order) — archaeological/historic class; country match",,,,,
484,aizanoi,Aizanoi,Turkey,North Central Turkey / Central Turkey / Turkey / Browse by Countries,39.2043,29.6105,wikidata,high,Q411571,matched 'Aizanoi' (ancient Greek city in western Anatolia) — archaeological/historic class; country match,,,,,
491,views-491,Views,Israel,Hill Country of Manasseh/Samaria (5 folders) / Central / Israel / Browse by Countries,,,,none,,no match,,,excluded,Description refers to a general region (countryside views of Hill Country of Manasseh) rather than a specific single site or location.,not_a_single_point
493,jezreel-valley-views,Jezreel Valley Views,Israel,Jezreel Valley (5 folders) / North / Israel / Browse by Countries,32.596388888889,35.241944444444,wikidata,low,Q763829,matched 'Jezreel Valley' (valley in Israel) — country match,,,excluded,Title indicates a panoramic or multi-site overview of the Jezreel Valley rather than a single point location; no description provided to identify a specific site.,not_a_single_point
496,wadi-ramrum,Wadi Ram/Rum,Jordan,South/Edom 2 Folders / Jordan / Browse by Countries,29.5765,35.419927777778,wikidata,low,Q40729,matched 'Wadi Rum' (valley in southern Jordan) — country match,29.576500,35.419928,high,"Wadi Rum is a well-known geological formation in southern Jordan northeast of Aqaba, and the existing candidate coordinates align with the description and the famous Lawrence of Arabia filming locatio",
497,regional-views,Regional Views,Jordan,Central / Jordan / Browse by Countries,31.9705901,35.8981157,nominatim,low,,"matched 'Save The Children Regional Office MEE, 15, شارع الجاحظ, الشميساني, منطقة زهران, عمان, ناحية عمان, لواء قصبة عمان, عمان, '",,,excluded,"Description defines a broad geographic region (Amman to Kerak) rather than a single point, making it unsuitable for precise geocoding.",not_a_single_point
501,views-of-egypt-9-images,Views of Egypt (9 images),Egypt,Egypt (3 folders) / Browse by Countries,30.0201916,31.5131852,nominatim,low,,"matched 'The Views Compund, أحياء اللوتس, القاهرة, مصر'",,,excluded,"This is a collection overview describing multiple landscape, archaeological, and daily-life scenes across Egypt rather than a single specific location.",not_a_single_point
504,kadesh-on-the-orontes,Kadesh on the Orontes,Syria,Syria / Browse by Countries,34.5576,36.52,wikidata,high,Q690035,matched 'Kadesh' (archaeological site) — archaeological/historic class; country match,,,,,
508,jabbok-river-area,Jabbok River Area,Jordan,North / Jordan / Browse by Countries,32.191666666667,35.801666666667,wikidata,medium,Q798460,"matched 'Zarqa River' (Jordanian river near Amman, tributary to the lower Jordan River) — place class; country match",,,excluded,"The Jabbok River is a linear feature (wadi) rather than a single point; the existing candidate correctly identifies the Zarqa River, which is the modern name for the Jabbok, at a representative locati",not_a_single_point
511,sinai-peninsula,Sinai Peninsula,Egypt,Egypt (3 folders) / Browse by Countries,29.5,33.833333333333,wikidata,low,Q36755,matched 'Sinai Peninsula' (peninsula in the Red Sea) — country match,,,excluded,"The description refers to the entire Sinai Peninsula as a geographic region (area, coasts, general features) rather than a single point location.",not_a_single_point
512,hieroglyphic-inscriptions,Hieroglyphic Inscriptions,Egypt,Egypt (3 folders) / Browse by Countries,,,,none,,no match,,,excluded,Description refers to a website interface/navigation feature rather than a specific geographic location; no physical site is described.,not_a_single_point
515,ain-dara,Ain Dara,Syria,Syria / Browse by Countries,36.459361,36.852083,wikidata,high,Q1807968,matched 'Ain Dara' (archaeological site in Syria) — archaeological/historic class; country match,,,,,
525,iconium-to-pisidian-antioch,Iconium to Pisidian Antioch,Turkey,South Central Turkey 11 folders / Central Turkey / Turkey / Browse by Countries,37.871944444444445,32.492222222222225,wikidata,high,Q132559332,matched 'Iconium' (The city of Konya before and in Roman times) — archaeological/historic class; country match,,,,,
530,city-of-david-antiquities,City of David Antiquities,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,32.0549517,34.7520118,nominatim,low,,"matched 'Embassy of the Holy See (Vatican), 1, נתיב המזלות, תל־אביב–יפו, יפו, תל־אביב–יפו, נפת תל אביב, מחוז תל אביב, 6803608, יש'",31.774400,35.235300,high,"City of David is the ancient core of Jerusalem on the southern spur of the eastern ridge, bounded by Kidron Valley (east) and Tyropoeon Valley (west), near Gihon Spring; this is a well-established arc",
531,kidron-valley-views,Kidron Valley Views,Israel,Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.8123,34.8003,wikidata,low,Q588697,matched 'Kidron' (human settlement in Israel) — country match,,,excluded,"This is a photo collection of views across the Kidron Valley, which is a geographic feature spanning multiple kilometers, not a single point location.",not_a_single_point
533,asclepion,Asclepion,Greece,Peloponnese / Greece South / Greece / Browse by Countries,36.875802,27.256994,wikidata,high,Q2655433,"matched 'Asclepeion of Kos' (Asclepeion in Kos Municipality, Greece) — archaeological/historic class; country match",,,,,
534,views-to-and-from-masada,Views to and from Masada,Israel,Dead Sea / Central / Israel / Browse by Countries,,,,none,,no match,,,excluded,"Description explicitly states this section contains views 'to and from' Masada, indicating a collection of photographs from multiple vantage points rather than a single location.",not_a_single_point
535,avdat-churches,Avdat Churches,Israel,Negev Highlands / South / Israel / Browse by Countries,30.795,34.775,wikidata,high,Q791665,matched 'Abdah' (Mawqiʻ Atharī fī ṣaḥrāʼ al-Naqab) — archaeological/historic class; country match,,,,,
537,qasr-el-yahud-baptismal-site,Qasr el-Yahud (Baptismal Site),Israel,Jordan Valley / Central / Israel / Browse by Countries,31.8370932,35.5464968,wikidata,high,Q1574073,"matched 'Qasr al-Yahud' (baptism site, West Bank) — archaeological/historic class; country match",,,,,
538,en-dor,En Dor,Israel,Jezreel Valley (5 folders) / North / Israel / Browse by Countries,32.146879,34.882069,nominatim,low,,"matched 'ההכשרות/עין דור, ההכשרות, רמת הדר, הוד השרון, נפת פתח תקווה, מחוז המרכז, 4501417, ישראל'",32.204700,35.383100,high,"Description explicitly identifies En Dor with Tell Zafzafot (Kh. es-Sufsafeh) on the northeastern slope of Mount Moreh, south of Mount Tabor in the Jezreel Valley, matching the biblical archaeological",
539,jezreel-city,Jezreel (city),Israel,Harod Valley / North / Israel / Browse by Countries,32.596388888889,35.241944444444,wikidata,low,Q763829,matched 'Jezreel Valley' (valley in Israel) — country match,32.614722,35.256389,high,Tell Jezreel is explicitly located east of the watershed separating Jezreel Valley (west) from Harod Valley (east); archaeological site at modern Zerin near Afula matches this geographic description a,
540,shiloh,Shiloh,Israel,Hill Country of Ephraim / Central / Israel / Browse by Countries,32.05570278,35.28953611,wikidata,high,Q985542,matched 'Shiloh' (Biblical city) — archaeological/historic class; country match,,,,,
541,shiloh-basilica,Shiloh Basilica,Israel,Hill Country of Ephraim / Central / Israel / Browse by Countries,32.05570278,35.28953611,wikidata,high,Q985542,matched 'Shiloh' (Biblical city) — archaeological/historic class; country match,,,,,
542,nain,Nain,Israel,Jezreel Valley (5 folders) / North / Israel / Browse by Countries,32.6307267,35.3488686,nominatim,low,,"matched 'نين, مجلس إقليمي بستان المرج, נפת יזרעאל, מחוז הצפון, ישראל'",32.630727,35.348869,high,"The description precisely identifies Nain/Nein as located on the north slope of Mount Moreh facing Mount Tabor, matching the biblical Luke 7:11-15 account; the existing candidate coordinates align wit",
543,shiloh-welichurch,Shiloh Weli/Church,Israel,Hill Country of Ephraim / Central / Israel / Browse by Countries,32.05570278,35.28953611,wikidata,high,Q985542,matched 'Shiloh' (Biblical city) — archaeological/historic class; country match,,,,,
544,swiss-forest-views,Swiss Forest - Views,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.7695349,35.533317,nominatim,low,,"matched 'נוף יער שוייץ, טבריה עילית, טבריה, נפת כנרת, מחוז הצפון, 1424224, ישראל'",32.769535,35.533317,high,"The existing candidate matches the Hebrew name for Swiss Forest (נוף יער שוייץ) in Tiberias, and the description confirms it is a forest on a ridge overlooking southern Tiberias and the Sea of Galilee",
545,tiberias-gate-theater,Tiberias Gate & Theater,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.789722222222,35.524722222222,wikidata,medium,Q151920,"matched 'Tiberias' (city in Galilee, Israel) — place class; country match",32.786200,35.526500,medium,"The description explicitly mentions the Roman Gate (south gate) and theater at Tiberias, built by Herod Antipas; the south gate location at ancient Tiberias is well-documented archaeologically, placin",
546,domus-galilaeae,Domus Galilaeae,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.90216389,35.55177778,wikidata,low,Q2620812,"matched 'Domus Galilaeae' (school in Mount of Beatitudes, Israel) — country match",32.902164,35.551778,medium,"The existing candidate places Domus Galilaeae near Mount of Beatitudes, which aligns with the description of being ~5 km north of Sea of Galilee on route 8277 toward Korazin; minor uncertainty remains",
547,tiberias,Tiberias,Israel,Sea of Galilee 19 folders / North / Israel / Browse by Countries,32.789722222222,35.524722222222,wikidata,medium,Q151920,"matched 'Tiberias' (city in Galilee, Israel) — place class; country match",32.789722,35.524722,high,Tiberias is a famous ancient city founded by Herod Antipas in AD 18-22; the existing candidate coordinates are well-established and the description confirms the archaeological site with specific histo,
548,antandros,Antandros,Turkey,Northern Aegean / Western Turkey / Turkey / Browse by Countries,39.5715659,26.7863158,nominatim,low,,"matched 'Antandros, İzmir - Çanakkale Yolu, Şahindere, Avcılar, Edremit, Balıkesir, Marmara Bölgesi, 10870, Türkiye'",39.571566,26.786316,medium,"The existing candidate location matches the description's geographic anchors (north side of Gulf of Adramytium, between Assos and Edremit), and the Nominatim match confirms the archaeological site in ",
549,statues-of-deities-archaeology-museum-istanbul,Statues of Deities Archaeology Museum Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,,,,none,,no match,41.005400,28.978900,high,"The Istanbul Archaeology Museum is a well-known institution located in the Sultanahmet district of Istanbul, at these established coordinates.",
550,antalya-museum-emperors,Antalya Museum  Emperors,Turkey,Mediterranean Coast / Central Turkey / Turkey / Browse by Countries,36.90812,30.69556,wikidata,medium,Q6487,matched 'Antalya' (city in Turkey) — place class; country match,36.908120,30.695560,high,"The Antalya Museum is a well-known singular institution in Antalya, Turkey; the existing candidate coordinates correspond to the museum's actual location, and the description confirms it houses artifa",
551,basilica-cistern-istanbul,Basilica Cistern Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,37.9293029,29.1244763,nominatim,low,,"matched 'Basilica (Cathedral), Colonnaded (Frontinus) Street, Pamukkale, Denizli, Ege Bölgesi, 20280, Türkiye'",41.008600,28.980200,high,"The Basilica Cistern is a famous Byzantine underground reservoir built under Justinian, located near the Blue Mosque and Hagia Sophia in the Sultanahmet district of Istanbul; the description's archite",
553,tomb-of-annas,Tomb of Annas,Israel,Hinnom Valley / Jerusalem (65 folders!) / Central / Israel / Browse by Countries,31.7804333,35.2396471,nominatim,low,,"matched 'قبر السيدة العذراء مريم, יריחו, העיר העתיקה, ירושלים | القدس, נפת ירושלים, מחוז ירושלים, 9119001, ישראל'",31.776500,35.236500,high,Description precisely locates the tomb on the southern slope of Hinnom Valley near its junction with Kidron Valley in Jerusalem; this matches the well-documented archaeological site of the Tomb of Ann,
554,caesarea-mithraeum,Caesarea Mithraeum,Israel,Sharon Plain (12 folders) / Central / Israel / Browse by Countries,32.5,34.9,wikidata,medium,Q1615560,matched 'Caesarea' (modern day town in Israel) — place class; country match,32.484500,34.897500,high,"The description clearly identifies this as the Mithraeum at Caesarea Maritima, located north of the Herodian hippodrome; excavated by Robert J. Bull at this well-documented archaeological site on Isra",
556,nazareth-the-city,Nazareth the City,Israel,Lower Galilee / North / Israel / Browse by Countries,32.702102777778,35.29785,wikidata,medium,Q430776,matched 'Nazareth' (city in Israel; predominantly inhabited by Muslim-Arab citizens of Israel; a center of Christian pilgrimage as the childhood home of Jesus) — place class; country match,32.702103,35.297850,high,"The description confirms Nazareth's location in lower Galilee, approximately 25 km west of the Sea of Galilee and 6.4 km southeast of Sepphoris, which matches the provided Wikidata coordinates for the",
